timestamp,current_pose_x,current_pose_y,current_pose_yaw,target_wp_index,goal_x,goal_y,cmd_linear_x,cmd_angular_z,distance_error,heading_error_rad,p_term_angular,d_term_angular
12996.1413,-0.7938,0.6861,1.1886,1,0.2020,-2.4710,0.0000,-0.6135,3.3104,-2.4539,-0.6135,0.0000
12996.1448,-0.7938,0.6861,1.1886,1,0.2020,-2.4710,0.0000,-0.6135,3.3104,-2.4539,-0.6135,0.0000
12996.1614,-0.7938,0.6861,1.1886,1,0.2020,-2.4710,0.0000,-0.6134,3.3104,-2.4539,-0.6135,0.0000
12996.1781,-0.7938,0.6861,1.1886,1,0.2020,-2.4710,0.0000,-0.6135,3.3104,-2.4539,-0.6135,-0.0001
12996.1948,-0.7938,0.6861,1.1886,1,0.2020,-2.4710,0.0000,-0.6134,3.3104,-2.4539,-0.6135,0.0000
12996.2115,-0.7938,0.6861,1.1886,1,0.2020,-2.4710,0.0000,-0.6135,3.3104,-2.4539,-0.6135,-0.0000
12996.2281,-0.7938,0.6861,1.1886,1,0.2020,-2.4710,0.0000,-0.6135,3.3104,-2.4539,-0.6135,0.0000
12996.2448,-0.7938,0.6861,1.1886,1,0.2020,-2.4710,0.0000,-0.6135,3.3104,-2.4539,-0.6135,-0.0000
12996.2614,-0.7938,0.6861,1.1886,1,0.2020,-2.4710,0.0000,-0.6135,3.3104,-2.4539,-0.6135,0.0000
12996.2781,-0.7938,0.6861,1.1886,1,0.2020,-2.4710,0.0000,-0.6134,3.3104,-2.4539,-0.6135,0.0000
12996.2948,-0.7938,0.6861,1.1886,1,0.2020,-2.4710,0.0000,-0.6135,3.3104,-2.4539,-0.6135,-0.0000
12996.3114,-0.7938,0.6861,1.1886,1,0.2020,-2.4710,0.0000,-0.6135,3.3104,-2.4539,-0.6135,0.0000
12996.3281,-0.7938,0.6861,1.1886,1,0.2020,-2.4710,0.0000,-0.6135,3.3104,-2.4539,-0.6135,-0.0000
12996.3448,-0.7938,0.6861,1.1886,1,0.2020,-2.4710,0.0000,-0.6134,3.3104,-2.4539,-0.6135,0.0000
12996.3614,-0.7938,0.6861,1.1886,1,0.2020,-2.4710,0.0000,-0.6135,3.3104,-2.4539,-0.6135,0.0000
12996.3781,-0.7938,0.6861,1.1886,1,0.2020,-2.4710,0.0000,-0.6135,3.3104,-2.4539,-0.6135,-0.0000
12996.3947,-0.7938,0.6861,1.1886,1,0.2020,-2.4710,0.0000,-0.6134,3.3104,-2.4539,-0.6135,0.0000
12996.4115,-0.7938,0.6861,1.1886,1,0.2020,-2.4710,0.0000,-0.6135,3.3104,-2.4539,-0.6135,-0.0000
12996.4281,-0.7938,0.6861,1.1886,1,0.2020,-2.4710,0.0000,-0.6135,3.3104,-2.4539,-0.6135,-0.0001
12996.4473,-0.7938,0.6861,1.1886,1,0.2020,-2.4710,0.0000,-0.6135,3.3104,-2.4539,-0.6135,0.0000
12996.4615,-0.7938,0.6861,1.1886,1,0.2020,-2.4710,0.0000,-0.6134,3.3104,-2.4539,-0.6135,0.0001
12996.4781,-0.7938,0.6861,1.1886,1,0.2020,-2.4710,0.0000,-0.6135,3.3104,-2.4539,-0.6135,-0.0000
12996.4948,-0.7938,0.6861,1.1886,1,0.2020,-2.4710,0.0000,-0.6134,3.3104,-2.4539,-0.6135,0.0000
12996.5114,-0.7938,0.6861,1.1886,1,0.2020,-2.4710,0.0000,-0.6135,3.3104,-2.4539,-0.6135,-0.0000
12996.5281,-0.7938,0.6861,1.1886,1,0.2020,-2.4710,0.0000,-0.6134,3.3104,-2.4539,-0.6135,0.0001
12996.5448,-0.7938,0.6861,1.1886,1,0.2020,-2.4710,0.0000,-0.6136,3.3104,-2.4539,-0.6135,-0.0001
12996.5614,-0.7938,0.6861,1.1886,1,0.2020,-2.4710,0.0000,-0.6135,3.3104,-2.4539,-0.6135,-0.0000
12996.5781,-0.7938,0.6861,1.1886,1,0.2020,-2.4710,0.0000,-0.6134,3.3104,-2.4539,-0.6135,0.0001
12996.5948,-0.7939,0.6861,1.1873,1,0.2020,-2.4710,0.0000,-0.6050,3.3105,-2.4525,-0.6131,0.0082
12996.6114,-0.7941,0.6863,1.1831,1,0.2020,-2.4710,0.0000,-0.5868,3.3107,-2.4483,-0.6121,0.0252
12996.6281,-0.7944,0.6865,1.1767,1,0.2020,-2.4710,0.0000,-0.5716,3.3110,-2.4418,-0.6105,0.0388
12996.6448,-0.7947,0.6869,1.1690,1,0.2020,-2.4710,0.0000,-0.5620,3.3114,-2.4341,-0.6085,0.0466
12996.6614,-0.7950,0.6873,1.1598,1,0.2020,-2.4710,0.0000,-0.5507,3.3119,-2.4248,-0.6062,0.0555
12996.6781,-0.7953,0.6877,1.1493,1,0.2020,-2.4710,0.0000,-0.5401,3.3124,-2.4143,-0.6036,0.0635
12996.6948,-0.7955,0.6881,1.1381,1,0.2020,-2.4710,0.0000,-0.5335,3.3129,-2.4030,-0.6008,0.0672
12996.7114,-0.7957,0.6886,1.1270,1,0.2020,-2.4710,0.0000,-0.5315,3.3133,-2.3920,-0.5980,0.0665
12996.7281,-0.7959,0.6889,1.1165,1,0.2020,-2.4710,0.0000,-0.5320,3.3137,-2.3814,-0.5954,0.0633
12996.7448,-0.7962,0.6891,1.1065,1,0.2020,-2.4710,0.0000,-0.5326,3.3140,-2.3714,-0.5928,0.0602
12996.7614,-0.7964,0.6894,1.0965,1,0.2020,-2.4710,0.0000,-0.5299,3.3143,-2.3613,-0.5903,0.0604
12996.7781,-0.7966,0.6895,1.0871,1,0.2020,-2.4710,0.0000,-0.5316,3.3145,-2.3519,-0.5880,0.0564
12996.7948,-0.7967,0.6897,1.0779,1,0.2020,-2.4710,0.0000,-0.5304,3.3148,-2.3427,-0.5857,0.0553
12996.8114,-0.7967,0.6900,1.0690,1,0.2020,-2.4710,0.0000,-0.5300,3.3150,-2.3338,-0.5834,0.0534
12996.8281,-0.7967,0.6903,1.0602,1,0.2020,-2.4710,0.0000,-0.5284,3.3152,-2.3250,-0.5812,0.0528
12996.8448,-0.7965,0.6905,1.0510,1,0.2020,-2.4710,0.0000,-0.5243,3.3155,-2.3159,-0.5790,0.0547
12996.8614,-0.7964,0.6908,1.0418,1,0.2020,-2.4710,0.0000,-0.5218,3.3157,-2.3067,-0.5767,0.0549
12996.8781,-0.7963,0.6911,1.0327,1,0.2020,-2.4710,0.0000,-0.5200,3.3159,-2.2976,-0.5744,0.0544
12996.8947,-0.7963,0.6914,1.0237,1,0.2020,-2.4710,0.0000,-0.5184,3.3162,-2.2887,-0.5722,0.0537
12996.9114,-0.7962,0.6916,1.0149,1,0.2020,-2.4710,0.0000,-0.5177,3.3164,-2.2800,-0.5700,0.0523
12996.9281,-0.7961,0.6919,1.0062,1,0.2020,-2.4710,0.0000,-0.5156,3.3166,-2.2713,-0.5678,0.0522
12996.9448,-0.7960,0.6922,0.9968,1,0.2020,-2.4710,0.0000,-0.5095,3.3169,-2.2619,-0.5655,0.0560
12996.9614,-0.7960,0.6924,0.9876,1,0.2020,-2.4710,0.0000,-0.5081,3.3171,-2.2528,-0.5632,0.0551
12996.9781,-0.7961,0.6926,0.9785,1,0.2020,-2.4710,0.0000,-0.5063,3.3173,-2.2437,-0.5609,0.0546
12996.9948,-0.7963,0.6927,0.9696,1,0.2020,-2.4710,0.0000,-0.5050,3.3175,-2.2347,-0.5587,0.0537
12997.0114,-0.7964,0.6929,0.9608,1,0.2020,-2.4710,0.0000,-0.5036,3.3177,-2.2259,-0.5565,0.0528
12997.0281,-0.7964,0.6930,0.9520,1,0.2020,-2.4710,0.0000,-0.5015,3.3178,-2.2171,-0.5543,0.0528
12997.0448,-0.7963,0.6933,0.9389,1,0.2020,-2.4710,0.0000,-0.4727,3.3180,-2.2040,-0.5510,0.0783
12997.0614,-0.7963,0.6934,0.9345,1,0.2020,-2.4710,0.0000,-0.5237,3.3181,-2.1997,-0.5499,0.0262
12997.0781,-0.7959,0.6937,0.9211,1,0.2020,-2.4710,0.0000,-0.4670,3.3183,-2.1864,-0.5466,0.0796
12997.0948,-0.7957,0.6940,0.9121,1,0.2020,-2.4710,0.0000,-0.4911,3.3186,-2.1775,-0.5444,0.0533
12997.1114,-0.7955,0.6942,0.9077,1,0.2020,-2.4710,0.0000,-0.5171,3.3186,-2.1732,-0.5433,0.0262
12997.1281,-0.7952,0.6944,0.8987,1,0.2020,-2.4710,0.0000,-0.4882,3.3188,-2.1643,-0.5411,0.0529
12997.1448,-0.7950,0.6947,0.8900,1,0.2020,-2.4710,0.0000,-0.4870,3.3190,-2.1557,-0.5389,0.0519
12997.1614,-0.7949,0.6950,0.8814,1,0.2020,-2.4710,0.0000,-0.4858,3.3192,-2.1472,-0.5368,0.0510
12997.1781,-0.7947,0.6953,0.8728,1,0.2020,-2.4710,0.0000,-0.4834,3.3194,-2.1387,-0.5347,0.0513
12997.1947,-0.7945,0.6955,0.8644,1,0.2020,-2.4710,0.0000,-0.4825,3.3196,-2.1303,-0.5326,0.0501
12997.2114,-0.7943,0.6958,0.8559,1,0.2020,-2.4710,0.0000,-0.4798,3.3198,-2.1219,-0.5305,0.0507
12997.2281,-0.7941,0.6960,0.8473,1,0.2020,-2.4710,0.0000,-0.4773,3.3200,-2.1133,-0.5283,0.0511
12997.2448,-0.7940,0.6963,0.8386,1,0.2020,-2.4710,0.0000,-0.4747,3.3202,-2.1047,-0.5262,0.0515
12997.2614,-0.7939,0.6965,0.8300,1,0.2020,-2.4710,0.0000,-0.4724,3.3204,-2.0962,-0.5240,0.0516
12997.2781,-0.7939,0.6967,0.8214,1,0.2020,-2.4710,0.0000,-0.4707,3.3206,-2.0876,-0.5219,0.0512
12997.2947,-0.7938,0.6970,0.8131,1,0.2020,-2.4710,0.0000,-0.4701,3.3208,-2.0793,-0.5198,0.0497
12997.3114,-0.7936,0.6972,0.8051,1,0.2020,-2.4710,0.0000,-0.4706,3.3209,-2.0715,-0.5179,0.0472
12997.3281,-0.7934,0.6973,0.7969,1,0.2020,-2.4710,0.0000,-0.4670,3.3210,-2.0633,-0.5158,0.0488
12997.3448,-0.7932,0.6975,0.7888,1,0.2020,-2.4710,0.0000,-0.4656,3.3211,-2.0553,-0.5138,0.0482
12997.3614,-0.7930,0.6977,0.7806,1,0.2020,-2.4710,0.0000,-0.4629,3.3213,-2.0471,-0.5118,0.0489
12997.3781,-0.7926,0.6980,0.7722,1,0.2020,-2.4710,0.0000,-0.4599,3.3214,-2.0388,-0.5097,0.0498
12997.3947,-0.7921,0.6982,0.7635,1,0.2020,-2.4710,0.0000,-0.4565,3.3214,-2.0303,-0.5076,0.0511
12997.4114,-0.7917,0.6984,0.7550,1,0.2020,-2.4710,0.0000,-0.4552,3.3216,-2.0219,-0.5055,0.0503
12997.4281,-0.7912,0.6987,0.7467,1,0.2020,-2.4710,0.0000,-0.4546,3.3216,-2.0138,-0.5034,0.0489
12997.4448,-0.7908,0.6989,0.7384,1,0.2020,-2.4710,0.0000,-0.4524,3.3217,-2.0056,-0.5014,0.0490
12997.4614,-0.7905,0.6991,0.7301,1,0.2020,-2.4710,0.0000,-0.4505,3.3219,-1.9975,-0.4994,0.0488
12997.4781,-0.7903,0.6993,0.7217,1,0.2020,-2.4710,0.0000,-0.4474,3.3219,-1.9892,-0.4973,0.0499
12997.4948,-0.7900,0.6994,0.7137,1,0.2020,-2.4710,0.0000,-0.4476,3.3220,-1.9812,-0.4953,0.0477
12997.5114,-0.7897,0.6996,0.7057,1,0.2020,-2.4710,0.0000,-0.4459,3.3221,-1.9733,-0.4933,0.0475
12997.5281,-0.7894,0.6999,0.6978,1,0.2020,-2.4710,0.0000,-0.4448,3.3222,-1.9656,-0.4914,0.0466
12997.5448,-0.7892,0.7001,0.6897,1,0.2020,-2.4710,0.0000,-0.4413,3.3224,-1.9575,-0.4894,0.0481
12997.5614,-0.7891,0.7003,0.6817,1,0.2020,-2.4710,0.0000,-0.4395,3.3226,-1.9496,-0.4874,0.0479
12997.5781,-0.7890,0.7005,0.6739,1,0.2020,-2.4710,0.0000,-0.4391,3.3227,-1.9418,-0.4855,0.0464
12997.5948,-0.7889,0.7007,0.6666,1,0.2020,-2.4710,0.0000,-0.4403,3.3229,-1.9346,-0.4837,0.0434
12997.6114,-0.7888,0.7008,0.6592,1,0.2020,-2.4710,0.0000,-0.4375,3.3230,-1.9272,-0.4818,0.0443
12997.6281,-0.7886,0.7011,0.6518,1,0.2020,-2.4710,0.0000,-0.4360,3.3231,-1.9199,-0.4800,0.0440
12997.6448,-0.7885,0.7013,0.6445,1,0.2020,-2.4710,0.0000,-0.4350,3.3234,-1.9127,-0.4782,0.0432
12997.6614,-0.7884,0.7016,0.6372,1,0.2020,-2.4710,0.0000,-0.4327,3.3236,-1.9054,-0.4764,0.0436
12997.6781,-0.7882,0.7019,0.6298,1,0.2020,-2.4710,0.0000,-0.4307,3.3238,-1.8981,-0.4745,0.0439
12997.6947,-0.7880,0.7022,0.6221,1,0.2020,-2.4710,0.0000,-0.4271,3.3241,-1.8905,-0.4726,0.0456
12997.7114,-0.7878,0.7026,0.6146,1,0.2020,-2.4710,0.0000,-0.4257,3.3244,-1.8830,-0.4708,0.0450
12997.7281,-0.7877,0.7028,0.6071,1,0.2020,-2.4710,0.0000,-0.4245,3.3246,-1.8756,-0.4689,0.0444
12997.7448,-0.7876,0.7033,0.5961,1,0.2020,-2.4710,0.0000,-0.4008,3.3250,-1.8647,-0.4662,0.0654
12997.7614,-0.7876,0.7034,0.5925,1,0.2020,-2.4710,0.0000,-0.4437,3.3251,-1.8611,-0.4653,0.0216
12997.7781,-0.7876,0.7036,0.5850,1,0.2020,-2.4710,0.0000,-0.4185,3.3252,-1.8536,-0.4634,0.0449
12997.7947,-0.7876,0.7038,0.5777,1,0.2020,-2.4710,0.0000,-0.4178,3.3255,-1.8463,-0.4616,0.0437
12997.8114,-0.7875,0.7040,0.5703,1,0.2020,-2.4710,0.0000,-0.4155,3.3257,-1.8389,-0.4597,0.0443
12997.8281,-0.7875,0.7042,0.5630,1,0.2020,-2.4710,0.0000,-0.4146,3.3258,-1.8317,-0.4579,0.0434
12997.8448,-0.7875,0.7044,0.5558,1,0.2020,-2.4710,0.0000,-0.4129,3.3260,-1.8245,-0.4561,0.0432
12997.8614,-0.7875,0.7046,0.5484,1,0.2020,-2.4710,0.0000,-0.4100,3.3261,-1.8171,-0.4543,0.0443
12997.8781,-0.7875,0.7048,0.5412,1,0.2020,-2.4710,0.0000,-0.4095,3.3264,-1.8100,-0.4525,0.0429
12997.8948,-0.7875,0.7049,0.5339,1,0.2020,-2.4710,0.0000,-0.4070,3.3265,-1.8027,-0.4507,0.0437
12997.9114,-0.7874,0.7051,0.5267,1,0.2020,-2.4710,0.0000,-0.4059,3.3267,-1.7955,-0.4489,0.0430
12997.9281,-0.7874,0.7054,0.5196,1,0.2020,-2.4710,0.0000,-0.4046,3.3269,-1.7884,-0.4471,0.0425
12997.9448,-0.7874,0.7056,0.5125,1,0.2020,-2.4710,0.0000,-0.4031,3.3271,-1.7814,-0.4453,0.0423
12997.9614,-0.7873,0.7058,0.5054,1,0.2020,-2.4710,0.0000,-0.4009,3.3273,-1.7743,-0.4436,0.0426
12997.9781,-0.7872,0.7061,0.4985,1,0.2020,-2.4710,0.0000,-0.4010,3.3275,-1.7674,-0.4419,0.0409
12997.9948,-0.7871,0.7063,0.4917,1,0.2020,-2.4710,0.0000,-0.3999,3.3277,-1.7607,-0.4402,0.0403
12998.0114,-0.7867,0.7066,0.4850,1,0.2020,-2.4710,0.0000,-0.3989,3.3279,-1.7541,-0.4385,0.0396
12998.0281,-0.7864,0.7068,0.4782,1,0.2020,-2.4710,0.0000,-0.3969,3.3280,-1.7475,-0.4369,0.0400
12998.0448,-0.7860,0.7071,0.4714,1,0.2020,-2.4710,0.0000,-0.3953,3.3281,-1.7408,-0.4352,0.0399
12998.0614,-0.7856,0.7073,0.4645,1,0.2020,-2.4710,0.0000,-0.3930,3.3282,-1.7341,-0.4335,0.0405
12998.0781,-0.7854,0.7075,0.4578,1,0.2020,-2.4710,0.0000,-0.3921,3.3284,-1.7274,-0.4319,0.0398
12998.0947,-0.7852,0.7077,0.4513,1,0.2020,-2.4710,0.0000,-0.3916,3.3285,-1.7210,-0.4302,0.0386
12998.1114,-0.7849,0.7079,0.4446,1,0.2020,-2.4710,0.0000,-0.3888,3.3286,-1.7144,-0.4286,0.0398
12998.1281,-0.7847,0.7081,0.4376,1,0.2020,-2.4710,0.0000,-0.3858,3.3287,-1.7075,-0.4269,0.0411
12998.1448,-0.7844,0.7082,0.4306,1,0.2020,-2.4710,0.0000,-0.3830,3.3287,-1.7005,-0.4251,0.0421
12998.1614,-0.7842,0.7083,0.4234,1,0.2020,-2.4710,0.0000,-0.3812,3.3287,-1.6935,-0.4234,0.0422
12998.1781,-0.7839,0.7083,0.4165,1,0.2020,-2.4710,0.0000,-0.3805,3.3286,-1.6866,-0.4216,0.0412
12998.1948,-0.7836,0.7083,0.4093,1,0.2020,-2.4710,0.0000,-0.3774,3.3285,-1.6795,-0.4199,0.0425
12998.2114,-0.7834,0.7083,0.4025,1,0.2020,-2.4710,0.0000,-0.3777,3.3285,-1.6728,-0.4182,0.0405
12998.2281,-0.7833,0.7084,0.3923,1,0.2020,-2.4710,0.0000,-0.3544,3.3285,-1.6626,-0.4156,0.0613
12998.2448,-0.7833,0.7084,0.3890,1,0.2020,-2.4710,0.0000,-0.3950,3.3286,-1.6592,-0.4148,0.0198
12998.2615,-0.7833,0.7085,0.3824,1,0.2020,-2.4710,0.0000,-0.3735,3.3286,-1.6526,-0.4132,0.0396
12998.2781,-0.7834,0.7086,0.3757,1,0.2020,-2.4710,0.0000,-0.3715,3.3288,-1.6460,-0.4115,0.0400
12998.2948,-0.7835,0.7088,0.3691,1,0.2020,-2.4710,0.0000,-0.3703,3.3290,-1.6394,-0.4098,0.0395
12998.3114,-0.7835,0.7089,0.3627,1,0.2020,-2.4710,0.0000,-0.3697,3.3291,-1.6330,-0.4082,0.0386
12998.3281,-0.7836,0.7091,0.3562,1,0.2020,-2.4710,0.0000,-0.3678,3.3293,-1.6265,-0.4066,0.0388
12998.3448,-0.7836,0.7092,0.3499,1,0.2020,-2.4710,0.0000,-0.3671,3.3294,-1.6202,-0.4050,0.0379
12998.3614,-0.7836,0.7094,0.3435,1,0.2020,-2.4710,0.0000,-0.3650,3.3296,-1.6138,-0.4034,0.0385
12998.3781,-0.7835,0.7095,0.3370,1,0.2020,-2.4710,0.0000,-0.3632,3.3297,-1.6073,-0.4018,0.0386
12998.3947,-0.7834,0.7096,0.3307,1,0.2020,-2.4710,0.0000,-0.3626,3.3297,-1.6011,-0.4003,0.0376
12998.4114,-0.7832,0.7097,0.3245,1,0.2020,-2.4710,0.0000,-0.3622,3.3298,-1.5950,-0.3987,0.0365
12998.4281,-0.7831,0.7099,0.3182,1,0.2020,-2.4710,0.0000,-0.3596,3.3299,-1.5887,-0.3972,0.0375
12998.4448,-0.7829,0.7100,0.3121,1,0.2020,-2.4710,0.0000,-0.3594,3.3300,-1.5827,-0.3957,0.0363
12998.4614,-0.7827,0.7101,0.3059,1,0.2020,-2.4710,0.0000,-0.3573,3.3300,-1.5765,-0.3941,0.0368
12998.4781,-0.7825,0.7102,0.2998,1,0.2020,-2.4710,0.0000,-0.3561,3.3301,-1.5704,-0.3926,0.0365
12998.4948,-0.7825,0.7103,0.2936,1,0.2020,-2.4710,0.0000,-0.3542,3.3301,-1.5643,-0.3911,0.0369
12998.5114,-0.7823,0.7104,0.2874,1,0.2020,-2.4710,0.0000,-0.3529,3.3302,-1.5582,-0.3895,0.0366
12998.5282,-0.7823,0.7104,0.2810,1,0.2020,-2.4710,0.0000,-0.3495,3.3302,-1.5517,-0.3879,0.0385
12998.5448,-0.7821,0.7105,0.2746,1,0.2020,-2.4710,0.0000,-0.3486,3.3302,-1.5454,-0.3864,0.0378
12998.5614,-0.7819,0.7105,0.2682,1,0.2020,-2.4710,0.0000,-0.3463,3.3302,-1.5390,-0.3848,0.0385
12998.5782,-0.7818,0.7106,0.2618,1,0.2020,-2.4710,0.0000,-0.3450,3.3302,-1.5327,-0.3832,0.0382
12998.5948,-0.7817,0.7107,0.2556,1,0.2020,-2.4710,0.0000,-0.3446,3.3303,-1.5265,-0.3816,0.0370
12998.6115,-0.7816,0.7108,0.2497,1,0.2020,-2.4710,0.0000,-0.3451,3.3303,-1.5207,-0.3802,0.0350
12998.6281,-0.7815,0.7109,0.2438,1,0.2020,-2.4710,0.0000,-0.3434,3.3304,-1.5148,-0.3787,0.0353
12998.6448,-0.7814,0.7110,0.2381,1,0.2020,-2.4710,0.0000,-0.3436,3.3305,-1.5092,-0.3773,0.0337
12998.6614,-0.7813,0.7112,0.2320,1,0.2020,-2.4710,0.0000,-0.3395,3.3307,-1.5031,-0.3758,0.0363
12998.6781,-0.7813,0.7113,0.2261,1,0.2020,-2.4710,0.0000,-0.3392,3.3307,-1.4973,-0.3743,0.0351
12998.6948,-0.7812,0.7114,0.2202,1,0.2020,-2.4710,0.0000,-0.3371,3.3308,-1.4913,-0.3728,0.0357
12998.7115,-0.7811,0.7116,0.2141,1,0.2020,-2.4710,0.0000,-0.3353,3.3310,-1.4853,-0.3713,0.0360
12998.7281,-0.7809,0.7117,0.2081,1,0.2020,-2.4710,0.0000,-0.3344,3.3310,-1.4794,-0.3699,0.0355
12998.7448,-0.7806,0.7118,0.2022,1,0.2020,-2.4710,0.0000,-0.3333,3.3310,-1.4736,-0.3684,0.0351
12998.7614,-0.7804,0.7118,0.1962,1,0.2020,-2.4710,0.0000,-0.3312,3.3310,-1.4676,-0.3669,0.0357
12998.7782,-0.7799,0.7119,0.1873,1,0.2020,-2.4710,0.0000,-0.3128,3.3309,-1.4589,-0.3647,0.0519
12998.7948,-0.7797,0.7120,0.1842,1,0.2020,-2.4710,0.0000,-0.3456,3.3309,-1.4558,-0.3640,0.0184
12998.8114,-0.7794,0.7120,0.1783,1,0.2020,-2.4710,0.0000,-0.3276,3.3308,-1.4500,-0.3625,0.0349
12998.8281,-0.7790,0.7120,0.1724,1,0.2020,-2.4710,0.0000,-0.3262,3.3308,-1.4442,-0.3611,0.0349
12998.8448,-0.7787,0.7120,0.1667,1,0.2020,-2.4710,0.0000,-0.3258,3.3307,-1.4386,-0.3596,0.0338
12998.8614,-0.7785,0.7121,0.1608,1,0.2020,-2.4710,0.0000,-0.3233,3.3307,-1.4328,-0.3582,0.0349
12998.8781,-0.7783,0.7119,0.1558,1,0.2020,-2.4710,0.0000,-0.3272,3.3305,-1.4278,-0.3570,0.0297
12998.8948,-0.7782,0.7121,0.1502,1,0.2020,-2.4710,0.0000,-0.3227,3.3306,-1.4223,-0.3556,0.0329
12998.9114,-0.7781,0.7123,0.1448,1,0.2020,-2.4710,0.0000,-0.3219,3.3307,-1.4169,-0.3542,0.0323
12998.9281,-0.7780,0.7124,0.1397,1,0.2020,-2.4710,0.0000,-0.3222,3.3308,-1.4118,-0.3530,0.0307
12998.9448,-0.7780,0.7126,0.1342,1,0.2020,-2.4710,0.0000,-0.3190,3.3311,-1.4064,-0.3516,0.0326
12998.9614,-0.7779,0.7128,0.1289,1,0.2020,-2.4710,0.0000,-0.3190,3.3312,-1.4012,-0.3503,0.0313
12998.9781,-0.7778,0.7131,0.1237,1,0.2020,-2.4710,0.0000,-0.3176,3.3314,-1.3959,-0.3490,0.0314
12998.9948,-0.7779,0.7134,0.1183,1,0.2020,-2.4710,0.0000,-0.3157,3.3318,-1.3906,-0.3477,0.0319
12999.0114,-0.7779,0.7138,0.1131,1,0.2020,-2.4710,0.0000,-0.3149,3.3321,-1.3854,-0.3463,0.0314
12999.0281,-0.7780,0.7141,0.1078,1,0.2020,-2.4710,0.0000,-0.3133,3.3325,-1.3801,-0.3450,0.0317
12999.0448,-0.7780,0.7145,0.1025,1,0.2020,-2.4710,0.0000,-0.3124,3.3329,-1.3749,-0.3437,0.0313
12999.0615,-0.7780,0.7149,0.0973,1,0.2020,-2.4710,0.0000,-0.3114,3.3332,-1.3697,-0.3424,0.0310
12999.0781,-0.7780,0.7153,0.0921,1,0.2020,-2.4710,0.0000,-0.3097,3.3336,-1.3645,-0.3411,0.0314
12999.0948,-0.7780,0.7156,0.0867,1,0.2020,-2.4710,0.0000,-0.3080,3.3339,-1.3592,-0.3398,0.0318
12999.1115,-0.7780,0.7159,0.0815,1,0.2020,-2.4710,0.0000,-0.3076,3.3342,-1.3540,-0.3385,0.0309
12999.1281,-0.7779,0.7161,0.0764,1,0.2020,-2.4710,0.0000,-0.3066,3.3344,-1.3489,-0.3372,0.0307
12999.1449,-0.7778,0.7163,0.0713,1,0.2020,-2.4710,0.0000,-0.3057,3.3345,-1.3438,-0.3360,0.0302
12999.1615,-0.7776,0.7166,0.0659,1,0.2020,-2.4710,0.0000,-0.3031,3.3347,-1.3386,-0.3346,0.0315
12999.1781,-0.7774,0.7168,0.0603,1,0.2020,-2.4710,0.0000,-0.2996,3.3348,-1.3330,-0.3333,0.0336
12999.1948,-0.7772,0.7170,0.0544,1,0.2020,-2.4710,0.0000,-0.2973,3.3350,-1.3272,-0.3318,0.0345
12999.2115,-0.7768,0.7172,0.0491,1,0.2020,-2.4710,0.0000,-0.2990,3.3350,-1.3220,-0.3305,0.0315
12999.2283,-0.7765,0.7172,0.0438,1,0.2020,-2.4710,0.0000,-0.2984,3.3350,-1.3168,-0.3292,0.0308
12999.2450,-0.7761,0.7173,0.0388,1,0.2020,-2.4710,0.0000,-0.2985,3.3349,-1.3119,-0.3280,0.0295
12999.2616,-0.7757,0.7172,0.0336,1,0.2020,-2.4710,0.0000,-0.2963,3.3348,-1.3069,-0.3267,0.0304
12999.2782,-0.7753,0.7173,0.0286,1,0.2020,-2.4710,0.0000,-0.2960,3.3347,-1.3019,-0.3255,0.0295
12999.2949,-0.7751,0.7174,0.0234,1,0.2020,-2.4710,0.0000,-0.2934,3.3348,-1.2968,-0.3242,0.0308
12999.3116,-0.7749,0.7175,0.0182,1,0.2020,-2.4710,0.0000,-0.2923,3.3348,-1.2917,-0.3229,0.0306
12999.3283,-0.7747,0.7176,0.0130,1,0.2020,-2.4710,0.0000,-0.2908,3.3348,-1.2866,-0.3216,0.0309
12999.3449,-0.7745,0.7175,0.0082,1,0.2020,-2.4710,0.0000,-0.2918,3.3347,-1.2818,-0.3204,0.0287
12999.3615,-0.7743,0.7175,0.0034,1,0.2020,-2.4710,0.0000,-0.2906,3.3346,-1.2770,-0.3193,0.0286
12999.3782,-0.7742,0.7174,-0.0015,1,0.2020,-2.4710,0.0000,-0.2892,3.3345,-1.2722,-0.3181,0.0289
12999.3949,-0.7741,0.7174,-0.0063,1,0.2020,-2.4710,0.0000,-0.2878,3.3344,-1.2674,-0.3168,0.0291
12999.4116,-0.7739,0.7173,-0.0114,1,0.2020,-2.4710,0.0000,-0.2858,3.3343,-1.2624,-0.3156,0.0298
12999.4282,-0.7737,0.7172,-0.0166,1,0.2020,-2.4710,0.0000,-0.2834,3.3342,-1.2572,-0.3143,0.0309
12999.4449,-0.7736,0.7172,-0.0219,1,0.2020,-2.4710,0.0000,-0.2811,3.3341,-1.2519,-0.3130,0.0319
12999.4615,-0.7734,0.7172,-0.0272,1,0.2020,-2.4710,0.0000,-0.2805,3.3341,-1.2467,-0.3117,0.0312
12999.4782,-0.7733,0.7173,-0.0323,1,0.2020,-2.4710,0.0000,-0.2797,3.3341,-1.2416,-0.3104,0.0307
12999.4949,-0.7731,0.7173,-0.0374,1,0.2020,-2.4710,0.0000,-0.2790,3.3341,-1.2366,-0.3091,0.0302
12999.5116,-0.7730,0.7173,-0.0426,1,0.2020,-2.4710,0.0000,-0.2771,3.3341,-1.2315,-0.3079,0.0308
